,OrderID,OrderDate,CustomerID,CustomerName,ProductID,ProductName,Category,Brand,Quantity,UnitPrice,Discount,Tax,ShippingCost,,PaymentMethod,OrderStatus,City,State,Country,SellerID
14461,ORD0014462,07-06-2022,CUST030099,Neha Mehta,P00021,Backpack,Electronics,CoreTech,4,323.65,0,233.03,12.52,,Debit Card,Delivered,Chicago,IL,United States,SELL00648
45191,ORD0045192,22-08-2020,CUST049742,Aman Joshi,P00031,Kids Toy Car,Sports & Outdoors,UrbanStyle,2,109.03,0.05,10.36,1.22,,UPI,Delivered,Washington,DC,United States,SELL01042
74984,ORD0074985,21-12-2022,CUST000769,Vikas Sharma,P00038,External HDD 2TB,Sports & Outdoors,UrbanStyle,2,153.71,0.15,13.07,5.68,,UPI,Delivered,Columbus,OH,United States,SELL00458
6063,ORD0006064,08-10-2022,CUST035342,Mohit Kapoor,P00015,Instant Pot,Toys & Games,CoreTech,3,498.1,0.15,63.51,3.59,,Net Banking,Delivered,Washington,DC,United States,SELL01646
41084,ORD0041085,26-03-2022,CUST046008,Simran Kumar,P00020,Office Chair,Toys & Games,FitLife,3,520.36,0.05,177.96,1.1,,Credit Card,Delivered,Seattle,WA,United States,SELL00877
39479,ORD0039480,13-08-2022,CUST026696,Arjun Mehta,P00034,Desk Organizer,Books,FitLife,2,547.45,0.2,105.11,2.29,,Debit Card,Delivered,San Jose,CA,India,SELL00364
55942,ORD0055943,22-11-2024,CUST007630,Pooja Verma,P00007,Mechanical Keyboard,Clothing,CoreTech,2,157.42,0,56.67,8.69,,Credit Card,Pending,Denver,CO,United States,SELL01799
54271,ORD0054272,05-07-2024,CUST034540,Rohit Mehta,P00026,Sunglasses,Electronics,HomeEase,3,304.73,0.1,98.73,12.65,,Credit Card,Shipped,Austin,TX,United States,SELL00490
9507,ORD0009508,11-02-2020,CUST038789,Anjali Singh,P00016,Air Fryer,Home & Kitchen,ReadMore,3,260.03,0.05,88.93,12.55,,Debit Card,Delivered,Phoenix,AZ,Canada,SELL01261
70496,ORD0070497,20-09-2023,CUST013180,Rohit Verma,P00045,Phone Tripod,Toys & Games,HomeEase,2,590.79,0.2,47.26,0.99,,Cash on Delivery,Delivered,Dallas,TX,United States,SELL00036
73843,ORD0073844,17-03-2020,CUST026466,Vivaan Singh,P00011,Fitness Band,Books,ReadMore,4,595.17,0.15,0,13.89,,UPI,Pending,New York,NY,Australia,SELL01198
26226,ORD0026227,22-02-2022,CUST033574,Aditya Gupta,P00045,Phone Tripod,Toys & Games,NexPro,1,287.87,0.05,13.67,5.8,,Credit Card,Delivered,San Diego,CA,United States,SELL00410
74758,ORD0074759,23-03-2023,CUST010697,Ritika Kapoor,P00024,Yoga Mat,Electronics,FitLife,2,227.49,0.1,73.71,8.37,,Credit Card,Delivered,San Francisco,CA,India,SELL01129
47921,ORD0047922,05-07-2020,CUST008340,Aman Sharma,P00049,Children's Book,Books,UrbanStyle,1,452.09,0.05,21.47,12.6,,Credit Card,Shipped,Dallas,TX,United States,SELL01179
68453,ORD0068454,24-10-2024,CUST002701,Ritika Joshi,P00023,Cookware Set,Clothing,BrightLux,5,179.11,0.05,42.54,2.5,,Credit Card,Delivered,San Jose,CA,United States,SELL00445
98601,ORD0098602,06-07-2024,CUST038801,Simran Kumar,P00047,Memory Card 128GB,Electronics,NexPro,4,599.73,0.1,172.72,7.98,,Net Banking,Pending,Charlotte,NC,United States,SELL00719
95778,ORD0095779,07-01-2024,CUST010341,Neha Sharma,P00043,HDMI Cable 2m,Clothing,UrbanStyle,1,462.55,0,55.51,2.28,,Cash on Delivery,Delivered,Los Angeles,CA,United States,SELL00004
70686,ORD0070687,16-02-2021,CUST034432,Vikas Joshi,P00021,Backpack,Electronics,BrightLux,3,213.11,0,0,13.22,,Credit Card,Shipped,Fort Worth,TX,United States,SELL01880
56951,ORD0056952,07-01-2023,CUST028396,Vivaan Joshi,P00011,Fitness Band,Sports & Outdoors,Zenith,5,274.54,0.15,140.02,14.44,,UPI,Shipped,Houston,TX,United States,SELL00004
78632,ORD0078633,01-03-2024,CUST044689,Neha Singh,P00040,Microphone,Books,KiddoFun,2,156.34,0.15,21.26,14.74,,Debit Card,Shipped,San Diego,CA,United States,SELL01906
35592,ORD0035593,12-10-2021,CUST020459,Vikas Kumar,P00040,Microphone,Home & Kitchen,UrbanStyle,2,482.3,0.05,45.82,3.85,,Debit Card,Delivered,Chicago,IL,United States,SELL00108
90653,ORD0090654,16-01-2024,CUST033643,Arjun Singh,P00040,Microphone,Books,Apex,1,535.04,0,42.8,1.38,,Debit Card,Delivered,Washington,DC,United States,SELL00108
25628,ORD0025629,25-09-2021,CUST042600,Karan Sharma,P00012,Noise Cancelling Headphones,Clothing,Apex,2,338.31,0,81.19,0.54,,Amazon Pay,Delivered,Indianapolis,IN,India,SELL00358
92086,ORD0092087,08-08-2023,CUST031021,Anjali Kapoor,P00040,Microphone,Electronics,KiddoFun,3,573.58,0,86.04,13.48,,UPI,Delivered,Washington,DC,United States,SELL01873
24597,ORD0024598,17-02-2021,CUST014590,Aarav Mehta,P00022,Water Bottle,Home & Kitchen,CoreTech,5,43.76,0.1,9.85,6.2,,Amazon Pay,Delivered,Jacksonville,FL,United States,SELL00659
7593,ORD0007594,01-07-2022,CUST015564,Vihaan Verma,P00031,Kids Toy Car,Toys & Games,Zenith,3,515.22,0,123.65,11.66,,Debit Card,Pending,New York,NY,United States,SELL01488
41125,ORD0041126,03-07-2022,CUST001901,Sneha Sharma,P00005,Laptop Sleeve,Books,FitLife,2,584.38,0.05,88.83,14.52,,Debit Card,Delivered,Houston,TX,United States,SELL01120
61317,ORD0061318,15-06-2021,CUST000087,Vikas Verma,P00033,Puzzle 1000pc,Home & Kitchen,KiddoFun,3,297.02,0.2,35.64,6.32,,Credit Card,Delivered,Houston,TX,Australia,SELL01678
28281,ORD0028282,12-10-2024,CUST021526,Kabir Verma,P00033,Puzzle 1000pc,Clothing,KiddoFun,1,414.19,0.05,47.22,4.52,,Credit Card,Delivered,Los Angeles,CA,United States,SELL01196
25523,ORD0025524,28-03-2020,CUST004933,Sahil Verma,P00027,Winter Jacket,Clothing,BrightLux,1,506.4,0,0,4.96,,Debit Card,Delivered,Dallas,TX,United States,SELL01980
68568,ORD0068569,20-03-2024,CUST046841,Arjun Reddy,P00003,Smartphone Case,Toys & Games,HomeEase,3,277.82,0,66.68,0.09,,Credit Card,Delivered,Dallas,TX,United States,SELL01741
48730,ORD0048731,13-10-2021,CUST005731,Aman Mehta,P00016,Air Fryer,Books,ReadMore,3,177.1,0.2,34,1.92,,Amazon Pay,Pending,Columbus,OH,United States,SELL00321
32654,ORD0032655,14-04-2022,CUST003571,Kabir Kapoor,P00009,Portable SSD 1TB,Electronics,KiddoFun,2,62.97,0,6.3,3.37,,Net Banking,Shipped,Philadelphia,PA,Canada,SELL01775
91464,ORD0091465,13-12-2024,CUST038742,Anjali Joshi,P00015,Instant Pot,Clothing,BrightLux,2,253.58,0,60.86,14.34,,Amazon Pay,Delivered,San Francisco,CA,Canada,SELL01132
28990,ORD0028991,27-06-2023,CUST007367,Neha Reddy,P00043,HDMI Cable 2m,Home & Kitchen,CoreTech,4,324.02,0,64.8,10.45,,Debit Card,Delivered,Austin,TX,United States,SELL01213
57804,ORD0057805,28-09-2023,CUST016058,Kabir Kapoor,P00048,Wireless Charger,Clothing,Apex,4,199.47,0.05,90.96,13.32,,Amazon Pay,Delivered,San Francisco,CA,United States,SELL01617
51354,ORD0051355,26-03-2021,CUST044696,Kabir Singh,P00007,Mechanical Keyboard,Clothing,BrightLux,4,97.51,0,0,9.18,,Credit Card,Delivered,San Francisco,CA,United Kingdom,SELL01932
70418,ORD0070419,23-02-2023,CUST037569,Sahil Kapoor,P00009,Portable SSD 1TB,Sports & Outdoors,HomeEase,4,471.29,0.05,143.27,1.55,,Credit Card,Delivered,Washington,DC,United States,SELL01976
28488,ORD0028489,16-01-2022,CUST041725,Anjali Verma,P00018,Vacuum Cleaner,Home & Kitchen,BrightLux,3,446.24,0,66.94,5.54,,Credit Card,Delivered,Los Angeles,CA,United States,SELL01880
23464,ORD0023465,29-11-2024,CUST030061,Karan Kapoor,P00020,Office Chair,Clothing,UrbanStyle,1,12.15,0,0,0.63,,Debit Card,Delivered,New York,NY,Canada,SELL01235
31509,ORD0031510,06-11-2023,CUST040779,Mohit Gupta,P00007,Mechanical Keyboard,Clothing,UrbanStyle,3,206.32,0,111.41,4.76,,Credit Card,Delivered,Denver,CO,Canada,SELL01562
51491,ORD0051492,22-12-2022,CUST044060,Priya Joshi,P00038,External HDD 2TB,Home & Kitchen,NexPro,1,70.76,0.1,3.18,9.84,,Amazon Pay,Cancelled,San Diego,CA,United States,SELL00922
85507,ORD0085508,12-04-2020,CUST006242,Neha Mehta,P00029,T-Shirt,Clothing,KiddoFun,3,512.16,0.2,98.33,4.9,,Net Banking,Shipped,Philadelphia,PA,India,SELL01907
18235,ORD0018236,03-03-2021,CUST021908,Pooja Gupta,P00023,Cookware Set,Clothing,Zenith,1,369.33,0.1,26.59,7.64,,Credit Card,Shipped,Seattle,WA,United States,SELL00390
78362,ORD0078363,02-09-2021,CUST016419,Vihaan Singh,P00013,Action Camera,Home & Kitchen,ReadMore,2,108.79,0.05,24.8,13.58,,Credit Card,Shipped,Austin,TX,United States,SELL01216
93173,ORD0093174,07-03-2020,CUST016707,Vikas Gupta,P00007,Mechanical Keyboard,Clothing,BrightLux,4,130.08,0.25,31.22,4.06,,Debit Card,Delivered,Washington,DC,United States,SELL01441
97435,ORD0097436,24-04-2021,CUST026637,Simran Mehta,P00048,Wireless Charger,Electronics,FitLife,3,595.24,0,142.86,9.9,,Debit Card,Cancelled,San Francisco,CA,United States,SELL00281
91613,ORD0091614,05-04-2020,CUST000466,Arjun Singh,P00045,Phone Tripod,Sports & Outdoors,UrbanStyle,3,534.97,0,0,5.52,,Debit Card,Delivered,New York,NY,India,SELL01510
57272,ORD0057273,30-05-2020,CUST008958,Vivaan Reddy,P00022,Water Bottle,Books,CoreTech,5,235.56,0,94.22,3.95,,Amazon Pay,Delivered,Columbus,OH,United States,SELL01415
6455,ORD0006456,20-07-2023,CUST048759,Karan Gupta,P00037,Router,Toys & Games,UrbanStyle,4,39.78,0,19.09,8.24,,Net Banking,Shipped,Houston,TX,United States,SELL00931
29868,ORD0029869,28-06-2023,CUST043225,Karan Singh,P00024,Yoga Mat,Toys & Games,Apex,3,52.32,0,18.84,10.34,,Net Banking,Delivered,San Antonio,TX,United States,SELL00773
19754,ORD0019755,14-06-2021,CUST013688,Karan Kapoor,P00016,Air Fryer,Home & Kitchen,Apex,3,108.09,0.15,22.05,12.84,,Amazon Pay,Delivered,Chicago,IL,United States,SELL01014
64289,ORD0064290,21-03-2024,CUST008637,Arjun Verma,P00033,Puzzle 1000pc,Clothing,Apex,5,133.64,0.2,42.76,13.87,,Debit Card,Delivered,Indianapolis,IN,United States,SELL01185
30734,ORD0030735,15-09-2020,CUST034916,Kabir Joshi,P00041,Webcam Full HD,Electronics,FitLife,5,198.29,0.2,39.66,13.87,,Credit Card,Returned,Jacksonville,FL,India,SELL00517
48594,ORD0048595,03-11-2022,CUST014891,Vivaan Kumar,P00048,Wireless Charger,Books,HomeEase,4,353.75,0,169.8,8.08,,UPI,Delivered,Fort Worth,TX,United States,SELL00670
81893,ORD0081894,26-06-2022,CUST011970,Ritika Mehta,P00006,Gaming Mouse,Books,ReadMore,3,293.48,0.2,56.35,10.32,,UPI,Delivered,San Francisco,CA,United States,SELL00237
33260,ORD0033261,27-02-2023,CUST021079,Aditya Joshi,P00035,Desk Plant,Electronics,CoreTech,1,360.92,0,18.05,12.49,,UPI,Delivered,Indianapolis,IN,United States,SELL00119
14667,ORD0014668,07-07-2024,CUST010278,Vivaan Patel,P00022,Water Bottle,Toys & Games,UrbanStyle,5,363.4,0.05,86.31,0.64,,Amazon Pay,Delivered,Seattle,WA,United States,SELL01543
55825,ORD0055826,28-02-2020,CUST047481,Vihaan Mehta,P00037,Router,Home & Kitchen,CoreTech,3,455.22,0,109.25,6.36,,Debit Card,Pending,Seattle,WA,United States,SELL00853
11542,ORD0011543,02-07-2022,CUST007372,Pooja Reddy,P00017,Electric Kettle,Toys & Games,FitLife,1,155.77,0,18.69,9.52,,Credit Card,Delivered,Columbus,OH,India,SELL01563
20680,ORD0020681,16-04-2020,CUST001174,Sahil Reddy,P00049,Children's Book,Clothing,ReadMore,2,34.26,0.3,3.84,1.15,,Amazon Pay,Delivered,Dallas,TX,United States,SELL01171
97880,ORD0097881,29-10-2024,CUST016338,Simran Gupta,P00029,T-Shirt,Toys & Games,UrbanStyle,1,576.46,0.15,58.8,14,,UPI,Delivered,San Jose,CA,United States,SELL01230
35698,ORD0035699,15-02-2021,CUST007147,Rohit Kumar,P00039,Graphic Tablet,Home & Kitchen,FitLife,4,217.86,0.05,149.02,8.65,,Credit Card,Delivered,San Jose,CA,United States,SELL01472
96187,ORD0096188,23-09-2020,CUST009729,Kabir Mehta,P00021,Backpack,Sports & Outdoors,Zenith,5,230.33,0.15,0,8.11,,Credit Card,Delivered,Los Angeles,CA,United States,SELL01655
93812,ORD0093813,12-10-2020,CUST009717,Aman Mehta,P00019,LED Desk Lamp,Sports & Outdoors,KiddoFun,3,585.15,0,315.98,5.36,,Credit Card,Delivered,Dallas,TX,India,SELL00714
52974,ORD0052975,06-12-2020,CUST005969,Pooja Kumar,P00007,Mechanical Keyboard,Sports & Outdoors,NexPro,5,214.93,0.2,68.78,5.33,,Amazon Pay,Delivered,Los Angeles,CA,United States,SELL00973
73491,ORD0073492,22-12-2024,CUST037995,Aarav Kumar,P00027,Winter Jacket,Sports & Outdoors,NexPro,5,486.32,0,291.79,13.16,,Cash on Delivery,Cancelled,Seattle,WA,United States,SELL01272
59688,ORD0059689,08-05-2021,CUST010957,Arjun Reddy,P00049,Children's Book,Clothing,FitLife,2,358.62,0,0,10.22,,UPI,Delivered,Austin,TX,United States,SELL01618
47124,ORD0047125,03-09-2022,CUST014575,Arjun Verma,P00001,Wireless Earbuds,Books,Zenith,2,396.02,0.1,35.64,3.32,,Amazon Pay,Shipped,San Jose,CA,India,SELL00064
10155,ORD0010156,10-07-2024,CUST019822,Sahil Joshi,P00013,Action Camera,Electronics,FitLife,3,109.71,0.05,37.52,10,,Amazon Pay,Returned,Charlotte,NC,United States,SELL01696
51611,ORD0051612,16-04-2021,CUST024932,Pooja Sharma,P00012,Noise Cancelling Headphones,Toys & Games,ReadMore,3,226.27,0,33.94,4.91,,Debit Card,Delivered,Jacksonville,FL,United States,SELL01143
12155,ORD0012156,01-01-2020,CUST015117,Aarav Singh,P00050,Novel Bestseller,Sports & Outdoors,Zenith,3,463.17,0,166.74,0.41,,Credit Card,Pending,Fort Worth,TX,United States,SELL00349
15585,ORD0015586,12-02-2023,CUST013928,Ritika Mehta,P00001,Wireless Earbuds,Home & Kitchen,CoreTech,4,33.51,0.25,8.04,7.59,,Cash on Delivery,Delivered,Columbus,OH,United States,SELL00574
83113,ORD0083114,26-03-2021,CUST043024,Mohit Joshi,P00020,Office Chair,Toys & Games,KiddoFun,5,490.74,0.2,157.04,7.83,,Amazon Pay,Delivered,New York,NY,India,SELL01468
57793,ORD0057794,18-09-2024,CUST024480,Pooja Kumar,P00006,Gaming Mouse,Clothing,UrbanStyle,2,276.84,0.1,59.8,4.23,,Credit Card,Delivered,Dallas,TX,India,SELL01137
32644,ORD0032645,09-06-2020,CUST028314,Mohit Singh,P00009,Portable SSD 1TB,Electronics,Apex,4,101.24,0.2,16.2,12.95,,Cash on Delivery,Cancelled,San Francisco,CA,Canada,SELL00432
97761,ORD0097762,10-04-2021,CUST008446,Sahil Singh,P00038,External HDD 2TB,Home & Kitchen,NexPro,1,495.14,0.1,22.28,13.34,,Credit Card,Delivered,San Antonio,TX,United States,SELL00178
39364,ORD0039365,20-05-2021,CUST019002,Simran Kumar,P00045,Phone Tripod,Electronics,BrightLux,3,174.68,0.1,23.58,4.88,,Debit Card,Delivered,Indianapolis,IN,India,SELL01227
29929,ORD0029930,20-03-2021,CUST002181,Karan Gupta,P00038,External HDD 2TB,Sports & Outdoors,Apex,5,315.51,0,126.2,1.21,,Net Banking,Delivered,Los Angeles,CA,United Kingdom,SELL00226
24459,ORD0024460,16-07-2023,CUST045942,Vihaan Singh,P00013,Action Camera,Books,FitLife,5,224.69,0.2,161.78,9.59,,Credit Card,Cancelled,Austin,TX,United States,SELL00085
18144,ORD0018145,13-04-2020,CUST043296,Ritika Kumar,P00023,Cookware Set,Books,UrbanStyle,3,389.02,0.1,52.52,7.92,,Amazon Pay,Delivered,San Antonio,TX,United States,SELL01291
48413,ORD0048414,11-08-2021,CUST004520,Karan Verma,P00042,Projector Mini,Sports & Outdoors,BrightLux,3,96.39,0,34.7,1.33,,Credit Card,Delivered,Philadelphia,PA,United States,SELL00796
75947,ORD0075948,05-10-2023,CUST021503,Pooja Gupta,P00050,Novel Bestseller,Clothing,UrbanStyle,1,541.76,0,43.34,1.35,,Amazon Pay,Shipped,Seattle,WA,United States,SELL00794
99714,ORD0099715,23-09-2021,CUST023946,Anjali Verma,P00022,Water Bottle,Toys & Games,KiddoFun,1,47.18,0.1,3.4,1.53,,UPI,Returned,San Francisco,CA,United States,SELL00964
60619,ORD0060620,29-05-2024,CUST029683,Arjun Verma,P00031,Kids Toy Car,Toys & Games,Apex,2,486.98,0.05,74.02,14.77,,Debit Card,Delivered,Denver,CO,United Kingdom,SELL00151
56720,ORD0056721,17-12-2020,CUST041794,Vikas Mehta,P00016,Air Fryer,Electronics,Zenith,3,251.76,0,90.63,1.24,,Debit Card,Shipped,Dallas,TX,India,SELL00296
43932,ORD0043933,18-03-2024,CUST021014,Vivaan Mehta,P00002,Bluetooth Speaker,Clothing,NexPro,3,352.18,0.05,80.3,14.79,,UPI,Delivered,Austin,TX,India,SELL00809
54832,ORD0054833,27-03-2022,CUST006819,Rohit Singh,P00020,Office Chair,Electronics,HomeEase,3,243.54,0.05,83.29,13.86,,Net Banking,Delivered,Fort Worth,TX,United States,SELL00066
61382,ORD0061383,05-09-2024,CUST003083,Kabir Kumar,P00022,Water Bottle,Clothing,KiddoFun,4,555.33,0.15,339.86,2.47,,Debit Card,Shipped,San Francisco,CA,United States,SELL00006
67764,ORD0067765,30-08-2020,CUST016183,Karan Gupta,P00017,Electric Kettle,Toys & Games,NexPro,4,563.05,0,270.26,12.32,,Credit Card,Delivered,Chicago,IL,India,SELL00272
87287,ORD0087288,03-06-2024,CUST001640,Vikas Patel,P00007,Mechanical Keyboard,Electronics,CoreTech,5,348.95,0.1,125.62,11.37,,Amazon Pay,Delivered,San Jose,CA,United States,SELL00931
87894,ORD0087895,03-02-2024,CUST039226,Pooja Singh,P00005,Laptop Sleeve,Clothing,BrightLux,3,367.84,0.3,61.8,9.19,,Net Banking,Delivered,Seattle,WA,United States,SELL01860
85531,ORD0085532,01-12-2022,CUST001460,Rohit Mehta,P00017,Electric Kettle,Books,KiddoFun,2,588.14,0.25,44.11,7.82,,Credit Card,Delivered,San Jose,CA,India,SELL01945
20553,ORD0020554,23-11-2022,CUST001278,Pooja Kapoor,P00038,External HDD 2TB,Home & Kitchen,ReadMore,2,309.74,0,30.97,10.37,,Credit Card,Delivered,San Antonio,TX,India,SELL00805
54160,ORD0054161,11-08-2020,CUST016933,Kabir Kapoor,P00044,Power Bank 20000mAh,Home & Kitchen,BrightLux,1,135.28,0,0,0.45,,Credit Card,Delivered,Indianapolis,IN,United States,SELL00658
15195,ORD0015196,14-11-2022,CUST011530,Karan Sharma,P00033,Puzzle 1000pc,Sports & Outdoors,CoreTech,1,40.76,0.3,2.28,7,,Amazon Pay,Delivered,Austin,TX,Australia,SELL01942
57790,ORD0057791,22-03-2020,CUST020426,Rohit Reddy,P00004,USB-C Charger,Sports & Outdoors,NexPro,2,323.8,0,77.71,9,,Net Banking,Cancelled,Los Angeles,CA,India,SELL00431
6796,ORD0006797,03-08-2024,CUST047613,Rohit Gupta,P00009,Portable SSD 1TB,Books,CoreTech,3,147.59,0,0,1,,Debit Card,Delivered,San Francisco,CA,United Kingdom,SELL00549
90467,ORD0090468,24-01-2024,CUST009329,Aditya Patel,P00012,Noise Cancelling Headphones,Toys & Games,HomeEase,4,324.76,0.05,98.73,13.35,,Net Banking,Delivered,Indianapolis,IN,United States,SELL01676
70005,ORD0070006,23-07-2024,CUST006005,Aditya Gupta,P00016,Air Fryer,Electronics,KiddoFun,4,528.41,0.05,160.64,9.24,,Debit Card,Delivered,San Francisco,CA,United States,SELL00463
94526,ORD0094527,20-04-2024,CUST042138,Aman Kumar,P00029,T-Shirt,Clothing,Zenith,3,131.14,0.15,16.72,5.46,,Amazon Pay,Shipped,Fort Worth,TX,Canada,SELL00981
88922,ORD0088923,26-12-2023,CUST036829,Karan Patel,P00040,Microphone,Electronics,BrightLux,3,465.44,0.05,159.18,1.59,,Credit Card,Pending,Indianapolis,IN,United States,SELL00174
77629,ORD0077630,30-10-2020,CUST001271,Sunita Verma,P00021,Backpack,Sports & Outdoors,Zenith,5,77.37,0,30.95,1.35,,UPI,Cancelled,Jacksonville,FL,United States,SELL00029
65601,ORD0065602,02-07-2021,CUST034929,Simran Sharma,P00029,T-Shirt,Sports & Outdoors,NexPro,5,425.95,0,255.57,8.24,,Debit Card,Delivered,Washington,DC,United States,SELL00383
36644,ORD0036645,23-09-2023,CUST049901,Vikas Singh,P00036,Smart Light Bulb,Home & Kitchen,CoreTech,3,508.91,0.05,72.52,0.94,,Credit Card,Delivered,Phoenix,AZ,United States,SELL00795
30073,ORD0030074,12-06-2023,CUST036266,Anjali Patel,P00029,T-Shirt,Toys & Games,BrightLux,1,288.35,0.1,46.71,9.72,,UPI,Delivered,Chicago,IL,United States,SELL01990
68830,ORD0068831,09-11-2023,CUST025020,Anjali Mehta,P00001,Wireless Earbuds,Books,ReadMore,5,194.35,0.1,157.42,7.39,,Cash on Delivery,Delivered,Denver,CO,United States,SELL01633
79296,ORD0079297,03-05-2024,CUST007321,Arjun Kumar,P00049,Children's Book,Home & Kitchen,Apex,1,571.41,0,45.71,2.19,,Net Banking,Delivered,San Diego,CA,India,SELL01085
25743,ORD0025744,16-01-2021,CUST049772,Sahil Kapoor,P00032,Board Game,Electronics,KiddoFun,4,16.82,0.1,7.27,2.12,,Net Banking,Delivered,Jacksonville,FL,United States,SELL00055
48603,ORD0048604,05-12-2021,CUST002279,Karan Joshi,P00017,Electric Kettle,Clothing,Apex,5,469.14,0.05,267.41,7.39,,Cash on Delivery,Shipped,Philadelphia,PA,United States,SELL00262
23479,ORD0023480,21-06-2023,CUST033064,Sneha Patel,P00016,Air Fryer,Toys & Games,ReadMore,3,348.51,0.15,71.1,3.2,,Debit Card,Delivered,Washington,DC,United States,SELL01614
9057,ORD0009058,15-10-2020,CUST040995,Aditya Singh,P00002,Bluetooth Speaker,Home & Kitchen,FitLife,1,224.37,0.05,25.58,6.27,,UPI,Delivered,Austin,TX,United States,SELL00520
5005,ORD0005006,20-04-2024,CUST031687,Vivaan Verma,P00009,Portable SSD 1TB,Electronics,NexPro,5,457.46,0.05,260.75,7.22,,Net Banking,Pending,San Francisco,CA,Canada,SELL00565
78525,ORD0078526,03-09-2023,CUST002126,Karan Gupta,P00018,Vacuum Cleaner,Toys & Games,KiddoFun,5,489.98,0,440.98,14.87,,Credit Card,Shipped,San Diego,CA,United States,SELL00230
26225,ORD0026226,07-11-2024,CUST015463,Kabir Singh,P00011,Fitness Band,Toys & Games,NexPro,3,174.16,0.05,24.82,14.66,,Amazon Pay,Delivered,San Jose,CA,United States,SELL01168
40410,ORD0040411,08-06-2022,CUST002006,Anjali Verma,P00025,Running Shoes,Clothing,Apex,5,481.71,0.2,96.34,8.68,,Debit Card,Delivered,Los Angeles,CA,United States,SELL01794
8291,ORD0008292,09-12-2022,CUST031561,Mohit Mehta,P00035,Desk Plant,Books,KiddoFun,2,160.52,0,16.05,2.44,,Amazon Pay,Delivered,Austin,TX,United States,SELL00207
58728,ORD0058729,17-02-2021,CUST032459,Aman Sharma,P00026,Sunglasses,Home & Kitchen,ReadMore,3,103.44,0.2,19.86,7.97,,Credit Card,Cancelled,Seattle,WA,Canada,SELL01627
9420,ORD0009421,05-12-2024,CUST015006,Kabir Gupta,P00030,Dress Shirt,Home & Kitchen,KiddoFun,5,283.62,0,170.17,13.82,,Amazon Pay,Delivered,Seattle,WA,United Kingdom,SELL01797
9102,ORD0009103,12-04-2022,CUST014405,Aditya Mehta,P00012,Noise Cancelling Headphones,Home & Kitchen,BrightLux,3,539.35,0,80.9,9.43,,Debit Card,Delivered,Phoenix,AZ,United States,SELL01304
7496,ORD0007497,19-09-2020,CUST030449,Simran Gupta,P00033,Puzzle 1000pc,Clothing,FitLife,2,446.44,0.1,64.29,6.81,,Amazon Pay,Shipped,Philadelphia,PA,United States,SELL01936
91407,ORD0091408,25-05-2020,CUST014574,Rohit Verma,P00041,Webcam Full HD,Books,FitLife,4,149.74,0.15,40.73,14.9,,Net Banking,Delivered,San Antonio,TX,Canada,SELL01546
96440,ORD0096441,15-03-2023,CUST034031,Ritika Reddy,P00019,LED Desk Lamp,Home & Kitchen,BrightLux,5,122.43,0.1,99.17,1.55,,Credit Card,Delivered,Columbus,OH,United States,SELL00483
75489,ORD0075490,29-05-2024,CUST010410,Aman Reddy,P00001,Wireless Earbuds,Sports & Outdoors,BrightLux,3,573.3,0.1,77.4,5.01,,Debit Card,Delivered,San Jose,CA,Canada,SELL01001
37197,ORD0037198,04-11-2021,CUST024401,Sunita Sharma,P00039,Graphic Tablet,Clothing,HomeEase,2,208.79,0.05,31.74,8.83,,Credit Card,Cancelled,Dallas,TX,United States,SELL00987
78349,ORD0078350,06-11-2023,CUST041380,Vikas Joshi,P00004,USB-C Charger,Books,NexPro,1,581.65,0.15,39.55,0.75,,Net Banking,Delivered,Phoenix,AZ,United States,SELL00036
